-0,15
3,11
-0,89
8,15
-0,15
-0,30
-4,07
-4,88
-4,50
0,82
-5,46
-0,34
3,75
1,48
1,26
6,32
-9,66
-0,54
-1,32
0,04
-2,41
-2,67
-5,05
-2,66
-3,76
3,69
0,42
-11,30
-2,18
-3,09
2,45
3,20
-1,01
3,48
-2,32
-0,28
-0,27
-7,56
-3,03
1,81
-1,55
-5,19
3,48
-3,03
-2,51
2,65
-1,10
0,39
3,99
1,07
0,50
0,75
5,29
1,47
-1,92
4,52
4,81
1,24
-0,82
0,98
-3,82
0,28
-0,43
-5,94
3,76
6,45
5,15
-3,83
-2,33
1,44
-8,28
-0,63
-1,31
-4,76
-4,67
-2,21
-5,11
-4,60
0,14
-2,91
-2,26
0,52
2,76
2,66
3,38
-2,91
3,71
1,95
0,00
-2,71
1,20
1,17
-1,13
-1,32
-0,90
-2,68
2,86
-4,97
-7,84
-0,06
-0,01
-3,06
-0,61
-7,34
0,65
0,71
2,92
-5,32
-2,10
2,52
-0,60
