0,34
-3,72
-0,93
-1,26
-4,01
-2,97
-1,14
-2,27
-0,87
-1,69
-3,06
0,82
3,99
3,84
-3,03
5,40
-16,11
0,23
-0,95
0,06
-0,30
-2,17
-4,86
-3,14
0,17
2,35
1,53
-7,99
-0,99
-6,07
0,43
-1,07
-2,39
-4,24
1,91
-2,80
1,08
0
-0,95
-1,85
-14,73
-3,55
1,65
-2,43
-2,57
-1,21
-0,76
-1,13
4,38
1,16
-0,44
1,57
1,72
-2,98
-0,10
1,89
0,10
-2,28
-1,41
-1,18
-0,23
1,22
-2,84
-6,22
2,69
0,23
1,06
-2,75
0,52
-1,86
-5,69
-1,75
-1,04
-1,88
1,66
2,04
-3,86
-3,30
0,20
-1,53
-0,75
0,49
2,63
-2,01
-0,30
-1,84
-1,76
5,28
-7,70
-0,25
-3,72
-0,13
-0,52
-0,13
4,89
-3,30
1,26
-3,83
-3,72
2,61
2,18
-2,55
0,42
-8,07
-1,89
1,19
-1,60
-6,60
1,99
0,43
-1,08
