0,05
-0,79
2,80
3,24
-1,98
-4,57
1,02
-7,88
-3,99
-2,72
-4,34
-3,68
-2,23
-4,26
-0,51
-5,55
-3,10
-0,43
3,61
-4,21
-9,20
-0,69
-0,70
0,07
0,63
-6,59
-0,91
1,36
2,37
0,39
-1,09
-1,21
-2,97
-1,04
-3,12
1,74
4,91
0,13
-4,67
3,95
0,81
1,35
3,37
-2,78
0,56
5,78
2,32
0,86
-5,21
-1,40
0,00
0,94
-2,44
-4,22
1,26
0,85
-6,81
1,85
2,69
-0,09
1,77
-0,78
1,41
3,46
1,25
-1,51
-8,97
-5,26
2,01
-2,24
1,87
2,49
-1,04
1,28
3,44
-4,56
-2,46
7,52
-5,06
1,96
1,23
-2,62
-5,44
-3,08
-1,65
-0,17
-0,86
1,01
3,12
0,00
-6,13
1,16
0,76
1,43
2,98
-3,41
-4,85
4,81
-1,27
1,40
0,62
-9,08
-4,56
-1,83
-3,46
-2,57
-0,70
1,20
-0,29
1,28
5,54
