-0,22
2,88
-1,92
1,82
0,54
0,71
-0,02
-1,34
0,60
1,08
2,34
0,78
-0,43
4,17
0,36
2,20
1,58
1,51
-2,58
0
-0,31
1,32
0,18
-2,47
2,70
0,78
0,72
0,31
-1,72
-2,92
-1,70
1,91
-3,55
0,67
-0,78
1,33
-1,84
2,99
-1,91
-2,30
1,93
-0,59
-0,33
0,57
0,66
-2,10
-1,16
-1,23
2,13
0,91
1,62
-2,66
-1,69
0,80
-1,28
0,06
1,33
0,16
1,07
2,13
-1,86
-0,63
1,60
0,41
-0,55
3,22
3,84
-4,45
-1,02
-2,73
-1,07
0,28
2,11
2,82
-3,12
-1,18
0,07
1,52
-2,31
-3,95
-1,60
0,82
0,66
-0,66
-1,77
0,32
-0,81
0,22
0,52
3,07
2,32
-2,25
-0,23
-0,35
1,92
0,02
4,91
0,87
-1,43
3,04
-0,41
0,52
3,16
-2,66
-0,72
0,04
-0,08
1,30
-2,90
0,44
-4,10
