-3,49
-1,55
-2,53
-3,82
-2,69
-0,26
-2,73
-1,07
-2,04
-0,40
-6,16
-1,71
-0,03
0,82
-0,07
-0,60
-4,08
-3,26
-1,91
-1,89
-2,91
-0,86
2,52
-0,75
0,30
-2,45
-0,99
-2,93
-1,15
-4,93
-1,41
-1,48
-4,62
-0,69
0,38
-0,09
-3,54
-1,62
-1,90
-2,92
-2,43
-1,33
-0,11
0,75
-4,47
-2,31
-1,80
-2,07
-3,98
-3,44
-3,23
-2,26
-7,34
0,64
-2,69
-3,05
0,76
-0,54
-2,26
-1,51
-3,66
-2,26
-0,06
-0,50
-1,80
0,11
-0,33
-4,30
-0,43
-4,51
-1,28
-0,80
1,86
4,06
-2,53
-0,97
-3,63
0,00
-2,63
1,64
-1,16
-1,68
-0,98
-1,74
-2,03
-3,39
0,14
-2,88
-5,06
-6,88
-3,88
0,19
-0,43
-5,02
0,23
-2,82
-2,12
0,27
0,10
-5,52
-2,51
-1,81
0,06
-3,78
-1,28
-1,67
-2,07
0,55
-2,33
-3,82
-5,90
