0,17
-3,63
2,72
-6,35
1,45
-2,38
0,01
1,14
0,59
1,36
4,76
-1,62
-1,33
-4,88
-1,46
-0,62
1,97
1,70
3,09
0,47
-0,90
0,30
0,06
1,07
-2,00
0,68
-2,62
1,70
0,96
-0,29
1,37
0,03
1,13
-2,51
-0,57
-2,10
2,83
-0,37
-0,14
-1,83
1,51
2,66
-1,49
-1,13
1,55
-1,37
0,16
0,62
-4,35
-1,80
-2,63
-1,66
-1,55
-4,83
2,26
-0,58
-6,74
1,27
2,38
-0,46
2,59
0,34
-0,36
-1,82
0,57
-2,01
-2,10
1,67
3,53
2,47
2,23
1,44
-0,15
-0,26
1,94
2,20
2,57
-0,96
-0,27
0,90
1,96
-0,55
-0,48
1,26
0,00
2,63
0,82
-0,46
3,38
0,44
-4,33
-0,19
0,81
1,67
-0,17
1,57
-3,40
1,23
-0,13
0,62
-1,53
2,88
0,82
-0,69
0,15
0,95
-0,70
-0,84
0,94
-2,14
3,29
