-0,68
0,65
2,19
-1,3
0,43
1,88
-0,14
0
-1,77
-0,95
0
0,22
1,05
2,98
-0,45
0,6
-0,23
-1,39
2,07
2,01
4,59
2,89
-0,85
0,28
2,59
0,18
-2,11
2,77
0,58
4,61
-2,74
-0,41
0,22
-0,78
-0,62
-5
-0,75
-0,45
3,34
-3,53
1,4
1,3
0
-1,4
2,34
-4,59
0,43
0,23
-0,66
1,16
0,96
0,36
-1,87
0,21
-0,13
-1,09
-1,34
0,49
0,23
2,22
0,61
-1,25
1,71
-5,57
-1,61
1,44
-0,34
-1,97
0,39
1,57
0,76
-1,31
-0,17
2,92
0,22
0,92
-2,49
1,41
-0,25
-1,48
-0,65
1,88
-1,95
-3,72
-0,81
1,58
-2,29
1,78
0,89
8,83
1,63
-1
0,97
1,53
3,47
3,24
1,95
2,38
0,04
2,43
-1,54
-2,09
-5,67
2,02
1,15
-2,69
0,13
5,43
-1,19
1,75
-0,73
