-4,09
-4,87
-0,52
-3,32
-0,40
4,09
1,54
0,42
-2,25
3,53
-0,06
-1,16
2,62
3,02
-0,14
-1,23
-4,64
2,37
-1,90
1,75
-3,01
4,12
-0,14
-0,22
-3,70
0,33
0,96
-6,18
0,78
-1,73
-3,80
1,23
-0,73
-0,93
1,39
5,04
-2,59
-2,98
0,39
-2,11
-0,36
1,30
1,51
-1,96
0,01
2,50
2,90
5,03
-2,19
1,10
-5,29
-6,31
-1,43
0
1,36
-4,98
-5,98
0,23
-2,16
1,15
3,32
-0,81
-2,38
-4,01
-1,76
0,70
-1,48
-1,53
-1,28
0,15
-2,06
-2,35
0,99
2,46
1,45
1,50
4,13
-6,31
3,95
-0,12
3,87
0,79
-0,14
3,44
-4,94
1,01
-0,82
1,64
1,56
-2,67
-4,15
-2,58
2,47
-1,34
0,37
0,53
3,30
0,48
-3,43
1,14
-0,39
-2,56
1,23
-4,05
-2,31
2,10
1,22
-1,52
1,55
-2,72
-2,60
