-1,08
0,6
0,44
3,65
0
-2,65
0,5
3,05
-2,17
-0,69
0,4
0,55
-1,5
1,19
0,35
2,26
-1,28
2,96
2,18
-2,56
-1,61
-1,63
-7,2
0,79
-5,67
1,18
3,61
-5,21
-0,07
-0,41
0,49
-2,02
1,33
-7,85
-1,35
-0,29
2,94
-4,01
-1,31
1,12
2,41
-3,86
3,43
-0,19
-1,68
3,08
-0,86
0,16
-0,72
0,29
2,66
-2,78
1,87
-0,4
-0,48
0,71
3,21
4,37
-0,19
-0,14
2,61
0,83
-1,56
0,68
-0,76
-0,65
0,27
-1,1
-0,24
0,97
-0,66
-1,22
-0,97
-11,81
-0,54
1
-0,02
-4,1
-0,5
-0,54
1,02
0,7
4,81
-3,03
1,39
-1,49
1,31
1,34
-0,3
1,41
0,94
-1,92
0,35
2,21
-0,86
0,25
-0,82
-2,31
-3,33
2,34
0,52
-1,79
-2,39
2,64
-1,32
3,34
-1,55
-4,49
-1,37
1,28
-1,64
