1,26
-1,80
1,87
0,59
-1,63
-0,13
-0,29
-0,40
1,45
0,62
2,09
-0,17
-0,20
-0,92
2,84
1,37
3,77
2,86
2,00
-0,12
-1,26
-0,27
-4,41
0,38
-1,79
1,86
-3,02
1,13
0,84
1,43
-0,55
-0,04
1,23
0,84
-2,25
-5,44
-0,57
-1,04
-1,06
2,86
0,42
0,12
0,93
-2,98
-1,55
0,45
-2,62
0,58
1,90
0,04
1,34
-0,07
1,74
-2,59
2,90
4,20
0,73
3,76
2,71
0,14
2,55
1,72
1,60
1,13
-0,98
0,98
0,36
0,43
0,15
1,56
3,77
-1,50
-2,01
-1,52
1,15
1,22
2,82
-2,96
1,09
0,60
-0,72
-2,00
2,12
-1,70
3,29
2,15
0,34
-0,15
-0,60
-1,42
0,45
2,10
0,33
-2,77
-1,27
2,13
-1,12
-0,41
0,96
-1,49
-0,01
0,32
-1,92
-0,56
0,70
2,92
-1,34
-4,13
0,60
0,85
0,00
