-1,82
-1,10
2,16
-3,67
1,24
-0,79
-0,91
0,08
-0,30
1,91
1,37
-1,88
-0,38
-1,48
-0,76
-2,85
-0,39
2,22
-1,41
0,83
0,13
-2,00
-1,75
1,47
-2,62
-1,18
0,57
0,71
0,17
2,72
2,15
1,35
1,44
-1,61
1,61
-0,64
2,71
0,44
1,57
-2,84
0,86
4,08
-1,17
0,18
0,45
-1,02
0,94
-0,89
-0,26
-0,26
-0,85
1,89
-0,18
-2,74
1,17
-0,38
-3,15
0,09
-0,21
-2,07
0,37
-0,55
-2,43
-3,65
1,27
-0,18
-0,13
1,70
2,51
0,09
-0,03
0,59
0,66
0,43
0,01
2,18
1,43
0,74
-0,66
-0,84
0,70
-0,83
-1,42
3,54
-2,14
-0,96
-1,00
-0,11
2,52
0,22
-0,41
-0,78
2,79
1,83
-0,59
-3,00
1,44
-1,10
0,53
0,13
0,23
1,65
0,84
0,64
1,04
3,25
0,29
-4,03
0,57
0,00
0,85
