0,80
-0,60
-0,09
-2,81
1,23
1,41
0,94
0,61
2,37
1,57
1,88
1,94
0,04
3,73
1,60
0,16
3,29
0,61
-2,08
2,11
1,52
1,34
-0,86
0,61
-0,34
1,09
-1,91
-3,68
0,62
0,26
-0,47
0,47
1,31
-2,61
-0,96
0,30
-0,16
5,15
0,62
-2,83
-0,22
0,77
0,48
1,56
-1,05
-0,58
-0,37
0,52
1,07
-0,65
0,69
5,87
-1,34
1,70
2,15
-0,08
0,38
-2,11
1,74
1,96
2,24
3,05
2,75
2,20
0,94
-0,12
0,54
0,19
1,00
1,43
-1,73
-0,08
0,17
-1,70
0,27
1,52
2,17
-1,73
0,44
0,27
0,45
1,14
0,56
0,02
-0,46
1,42
2,06
0,00
1,95
-1,36
-2,50
1,74
1,52
0,60
-0,64
3,10
1,15
-0,80
-0,13
-0,62
1,11
-0,04
0,33
0,46
0,60
1,61
-0,01
-3,59
-0,35
-0,11
-0,15
