1,57
0,63
-0,87
0,02
0,53
-0,21
-2,09
0,62
4,52
0,13
-0,13
1,36
-0,35
2,18
0,24
0,11
7,62
1,78
-1,19
-0,38
-0,55
0,89
-0,79
0,74
-2,67
1,27
5,76
-1,90
-1,05
0,91
-0,04
2,29
1,46
1,15
0,25
0,69
1,81
2,30
1,83
0,78
-0,50
0,20
-0,17
0,59
0,06
2,01
-1,27
-1,08
3,94
2,85
2,85
-0,58
4,61
-0,36
0,53
0,92
1,00
1,92
0,49
0,01
-0,76
-0,94
0,35
0,96
0,61
0,37
-0,41
0,11
0,18
-0,83
-1,07
-1,66
-0,56
-1,88
-0,14
0,08
-0,13
-1,07
0,01
0,89
-1,00
-1,63
-0,52
1,84
-1,53
-0,65
0,54
1,11
-0,01
0,25
2,31
0,64
-1,07
-0,99
-0,96
1,91
0,72
-2,52
1,24
-0,40
0,00
-0,63
0,60
3,04
3,36
2,17
-1,28
-1,72
2,01
0,23
-0,01
