-1,85
-2,86
-1,06
-2,42
1,08
1,07
2,60
0,84
3,43
-1,16
1,92
1,52
-2,71
2,79
1,53
5,53
-0,79
-1,03
-1,15
2,48
-1,58
0,92
-1,17
-0,51
1,47
2,05
0,04
2,81
1,57
-3,14
0,08
1,12
0,67
2,21
0,03
-0,03
-0,53
0,00
0,29
-2,56
0,11
-0,96
1,24
-1,11
-3,14
0,37
1,60
2,75
0,33
-1,71
0,27
2,07
-1,12
2,17
1,47
-0,13
1,09
-1,07
-4,00
3,60
1,55
2,39
-2,52
-1,83
-3,78
4,05
3,76
-1,71
0,58
-0,34
-3,48
1,35
-0,65
3,65
0,10
0,55
3,09
-0,17
1,31
2,16
2,06
7,90
-1,06
-0,81
-2,38
3,07
1,52
-0,90
-1,18
-0,96
1,21
0,00
-2,16
-0,38
2,20
1,82
3,22
2,01
-1,52
-0,65
3,70
-1,58
-1,17
-0,63
-1,60
0,29
3,33
4,05
-1,08
3,09
-3,52
