0,15
1,71
-1,65
2,02
-0,07
-3,37
-1,36
-1,85
-1,11
-0,33
1,05
-0,99
-2,02
1,05
-1,29
1,89
3,74
5,15
-2,60
-2,28
-1,05
-0,81
-2,64
-3,82
-1,76
1,88
-0,93
-4,10
0
-0,14
1,09
0,86
-1,31
-3,73
-2,43
0,66
-0,24
-0,99
-2,66
2,06
-3,85
-2,70
0,60
-1,46
-2,52
1,64
-1,98
-2,39
1,70
1,06
2,53
-3,47
2,88
0,78
1,91
3,09
-0,03
-0,44
2,33
-0,12
-0,73
-1,69
0,55
-2,19
0,65
1,00
0,66
0,99
-1,92
1,11
-0,56
-0,59
0,13
-1,79
-3,96
-1,91
-1,23
-1,00
-1,14
-0,53
-1,55
-1,21
0,90
-0,03
1,01
0,04
2,52
0,60
-2,15
2,83
2,56
-2,11
0,50
0,05
-2,21
-1,12
0,42
-3,45
-1,08
0,96
-1,06
-1,00
0,24
0,26
-1,07
2,80
-0,49
-7,95
-1,59
0,21
0,87
