1,50
1,12
-1,39
-2,51
-0,22
0,05
0,69
3,36
2,29
-0,30
-1,12
0,90
0,76
-1,37
-4,29
-2,23
0,23
-0,21
-4,33
0,86
4,59
-0,80
6,28
4,02
3,58
0,76
1,92
5,35
3,19
2,87
1,35
-1,74
5,93
1,93
2,62
0,71
0,82
1,58
3,04
1,67
-0,02
2,04
-1,22
4,04
1,01
0,11
1,95
1,01
0,16
1,77
-1,62
2,63
3,70
-0,68
-2,70
-2,27
0,07
-3,84
2,73
-0,33
-2,25
-1,43
0,12
0,54
2,69
-5,44
-1,99
1,74
1,86
-4,84
5,79
-0,89
4,25
5,09
1,25
0,81
0,13
1,85
2,89
2,84
1,10
2,41
-5,05
0,00
-11,28
-2,38
-2,93
4,27
2,86
3,01
2,80
0,96
0,64
-1,50
2,25
-0,28
2,17
1,06
5,54
3,48
-0,14
5,00
-0,04
4,22
1,93
-1,27
-1,19
3,48
1,74
0,13
-2,01
