4,09
4,12
2,47
1,77
1,61
0,85
1,62
2,62
-0,33
0,03
-1,08
-0,72
-0,12
3,00
1,30
-4,07
-1,88
-0,61
2,62
-0,05
0,46
2,50
-0,45
1,83
2,93
0,03
0,48
2,06
-1,22
-0,16
-3,95
-0,99
-2,37
-1,09
0,96
1,45
0,55
-0,11
-1,05
1,43
-0,30
1,10
2,49
1,60
3,52
0,29
0,10
0,21
-0,65
2,59
-1,63
1,42
-3,55
1,07
1,51
-1,14
-3,60
-1,28
1,19
1,77
0,79
-0,00
7,17
4,87
-2,73
-1,41
-5,27
1,03
-1,69
0,32
1,18
-0,03
-0,08
-0,83
1,61
-4,43
0,00
4,57
-0,74
0,93
3,05
0,75
1,33
-0,15
2,01
0,47
-1,23
0,70
2,23
2,83
0,58
-4,32
-3,98
1,37
2,31
1,77
1,79
1,66
-1,87
6,62
1,93
0,33
2,97
0,56
-5,49
-5,22
1,43
2,74
0,78
2,17
-1,50
