-3,56
3,34
-8,46
2,48
-2,77
-2,97
0,59
4,64
-1,55
0,05
4,84
-4,09
-4,07
-5,68
-1,95
-10,09
2,97
0,93
4,64
-1,85
3,82
-5,08
1,84
2,74
2,30
-0,44
-1,18
8,69
0,42
1,62
5,31
-1,96
-4,45
0,32
2,17
0
-0,14
2,32
-0,32
1,11
4,42
-0,04
-4,44
2,01
3,66
-3,73
-0,76
-2,57
1,35
1,39
-0,19
0,99
-0,50
-1,17
0,01
1,51
-1,40
-0,94
-0,86
2,41
2,24
0,60
-6,53
-0,25
-0,90
-4,17
-7,95
5,27
1,80
0,73
7,00
2,66
1,17
-0,40
1,02
-0,62
-1,28
0,13
-4,82
1,10
3,24
-3,79
-1,62
-0,72
3,21
2,70
1,24
-4,42
1,42
-1,82
0,59
0,02
-1,53
1,13
2,16
0,31
-8,20
2,81
-1,02
-4,80
-3,99
7,19
-0,05
2,69
-2,73
-2,67
-7,24
3,57
-4,52
-5,39
12,10
