1,49
3,21
1,87
2,82
-1,46
-3,90
-2,61
-2,19
-1,64
-2,18
-0,94
-0,67
-0,10
-1,34
-1,58
-2,26
2,45
0,51
-2,61
-0,58
4,06
0,67
-0,46
0,28
-1,44
0,49
-1,52
-1,41
0,02
2,03
2,49
0,19
1,09
-4,70
1,73
-4,51
2,34
-1,96
1,41
2,16
0,71
0,55
-1,81
1,30
0,63
1,71
-0,17
-1,81
2,09
1,87
0,45
0,08
3,50
1,02
-0,13
1,81
-1,11
0,13
1,78
-4,46
-2,80
-1,64
1,13
-2,12
2,18
-0,86
-1,50
3,26
-0,76
-2,03
-0,06
0,16
-0,74
-3,99
-1,50
-0,06
-1,86
1,62
-1,09
2,41
-0,99
-2,55
-0,98
-0,31
2,63
0,00
-2,07
1,42
-2,91
0,29
0,94
0,48
3,08
1,14
-2,47
-2,20
1,57
-5,69
1,55
-0,72
-0,65
-1,38
-1,70
-1,65
2,26
1,39
-0,85
-2,70
1,36
-0,96
2,15
