2,23
0,50
-4,91
5,92
2,41
-1,63
-2,18
-3,39
0,90
1,88
1,78
-0,13
2,38
0,50
-0,69
3,96
-5,91
3,71
0,65
-1,74
-3,28
-4,28
-1,80
-4,92
-1,94
2,24
0,45
-7,62
-3,85
-1,37
-2,08
0,71
-1,79
-0,87
-2,35
1,53
1,56
-14,73
-4,28
1,36
0
-4,10
1,40
-2,70
-4,04
1,49
-2,61
-2,06
1,82
0,04
2,69
-3,52
2,30
-0,36
2,04
2,37
3,73
-0,24
-0,89
-0,44
1,48
0,61
0,98
-6,16
3,26
1,06
4,69
-4,44
-2,18
3,26
3,03
-2,46
0,03
0,46
-2,69
-0,84
-2,06
-3,11
-1,11
-2,30
-1,16
0,35
4,39
-1,16
1,43
0,68
-0,10
-0,20
-1,52
1,50
3,08
-1,76
-1,53
-1,20
-2,92
-0,07
0,73
-1,79
-0,85
3,37
-0,53
-1,11
0,46
-5,25
-0,95
4,43
-0,75
-7,33
-0,35
0,91
0,42
