0,53
-7,11
1,13
0,42
1,31
0,73
-0,04
2,50
0,66
-1,69
-1,28
-1,07
0,06
-4,01
0,36
-1,59
1,15
-5,56
0,91
0,18
1,79
1,37
-4,74
2,92
-0,65
-1,91
5,87
5,91
2,87
3,00
-2,74
-2,03
2,70
-2,31
2,01
-4,39
-3,15
-0,16
0,85
-1,42
1,52
0,57
-1,55
-2,78
1,59
-1,04
0,72
2,65
0,67
-1,93
-2,48
1,40
-0,27
-2,85
-0,82
-0,46
-1,92
-0,47
-0,91
-2,47
-0,15
2,18
0,53
0,32
-4,63
-1,33
-0,24
2,80
-2,07
0,78
-2,62
-4,09
-3,45
-6,94
3,88
1,82
1,32
-10,53
0,66
1,27
0,19
2,24
-1,54
-3,00
0,44
0,29
-6,80
-1,36
-2,71
0,00
-1,54
3,17
1,79
-6,31
-4,06
-1,55
-2,59
-1,60
-0,18
-1,95
0,25
-1,49
-4,39
0,22
0,68
-3,34
-1,15
0,62
1,30
0,22
-1,42
