-2,14
-1,55
-1,17
-3,47
-2,48
4,53
-0,30
1,59
1,67
0,74
2,15
-1,86
3,20
-2,22
-0,47
-1,43
-2,14
-1,42
0,37
-0,61
-1,83
1,73
0,68
0,56
2,74
-0,65
-2,01
2,90
1,42
-0,37
1,32
-1,79
-2,69
-0,33
0,41
-5,67
-0,02
0,54
-0,07
-0,88
0,09
1,01
-2,55
-1,27
1,71
-1,65
-0,09
0,70
1,80
-1,03
-3,99
0,40
-1,48
0,43
1,35
-1,22
-0,75
-4,51
-1,40
1,84
1,88
0,38
1,35
-2,43
-0,59
-1,39
-0,65
-2,68
1,48
-2,69
-2,13
0,57
1,93
3,54
-0,91
0,73
-0,23
1,61
-0,03
-0,05
-0,73
5,23
-2,75
-4,15
-0,25
1,89
-1,30
0,26
-0,82
7,36
-2,81
1,55
-0,48
-3,02
2,82
-1,04
0,02
2,04
1,33
5,04
0,66
0,00
-2,34
-0,28
-3,63
-0,36
0,04
2,99
-2,58
-0,18
-2,48
