-0,76
0,19
1,96
-3,07
2,26
1,35
-0,15
0,87
0,83
2,87
0,84
1,24
0,96
1,81
0,82
0
1,86
1,37
-1,19
2,88
0,97
-0,05
0,53
1,61
-1,90
0,04
-0,58
-3,53
1,89
2,60
0,29
1,02
1,31
-1,45
1,01
-0,34
0,98
5,40
3,17
-1,62
3,96
2,37
-1,33
3,20
0,46
-1,15
1,77
0,07
0,30
0,74
0,48
-0,55
1,02
-1,23
0,56
-0,48
-0,28
1,28
0,71
-0,83
0,32
-0,81
-0,76
0,23
1,58
-0,57
-2,00
1,85
1,69
-1,06
-0,93
0,06
1,32
-1,40
0,68
3,11
1,68
0,80
1,07
1,31
2,07
-0,40
-1,42
4,01
-0,60
-2,27
-0,01
0,16
6,37
-1,62
-1,73
0,68
3,51
1,89
-0,21
0,85
0,80
-2,78
-0,03
-0,60
0,09
1,11
-0,25
-0,45
1,78
1,96
-0,02
-2,35
1,94
-2,94
1,46
