2,51
2,56
-0,17
3,38
0,95
-1,07
-0,60
-0,69
1,36
1,97
-0,85
2,10
-0,31
0,41
1,21
3,03
6,13
4,02
-1,14
-2,05
-0,21
0,42
0,15
-0,92
-2,05
3,38
0,56
-1,80
-1,89
0,17
0,42
2,63
0,72
-0,40
-2,80
2,45
0,22
2,03
-0,41
3,74
-0,81
-1,00
1,24
2,12
-0,79
5,98
-0,26
-0,27
3,03
1,54
4,49
-0,92
2,99
1,54
0,18
3,58
0,93
1,55
2,69
1,74
-0,36
-0,47
2,75
1,78
1,99
2,00
1,14
2,87
-0,43
1,93
0,37
-0,82
0,29
-4,49
-2,65
0,00
2,41
-2,48
0,31
0,98
0,92
-1,57
0,81
2,16
2,20
-0,06
2,01
1,52
-2,21
1,82
3,77
-1,24
1,60
0,09
-1,78
2,05
3,01
-3,23
0,27
3,11
0,08
-0,14
2,44
2,32
1,27
2,46
0,38
-4,64
-0,13
2,18
1,22
