-0,60
0,15
-1,53
2,24
1,33
-0,02
-0,57
0,82
1,73
0,35
-0,17
1,92
1,51
2,21
2,50
1,31
-6,48
4,46
1,40
-0,96
-2,52
-2,06
0,17
-2,90
0,99
3,09
2,64
-2,74
-1,31
-3,36
1,70
3,10
0
-1,77
-0,73
0,70
0,70
-2,39
-1,53
1,81
-1,79
-0,15
1,55
1,42
-4,33
2,27
1,36
0,09
2,73
0,93
0,57
-3,12
0,59
-0,73
2,09
1,86
0,39
0,39
0,79
1,24
2,66
1,05
-1,00
1,46
2,73
1,31
-0,21
1,61
1,17
1,99
-0,09
0,81
0,91
-0,10
0,12
0,74
1,58
-1,82
0,19
0,33
-0,56
0,50
4,07
1,15
1,21
1,11
3,88
1,23
-0,87
2,76
1,21
-0,13
4,23
1,83
-0,49
-0,34
0,72
-1,35
-1,56
1,40
1,45
-1,08
0,15
2,84
-0,70
2,21
0,48
-5,96
-1,48
1,45
1,20
