-2,05
0,74
-4,26
1,91
-4,42
-4,34
-4,14
-3,01
-5,02
-1,32
-1,63
-3,20
-0,35
-1,72
-3,45
-2,33
-5,62
1,73
-3,29
-5,94
-4,44
-5,23
-1,56
-7,33
0,68
-2,74
1,83
-7,06
-7,85
-4,85
-3,28
-1,80
-6,04
-6,67
-4,21
-0,63
-1,95
-6,65
-4,16
-2,87
-7,30
-5,20
-4,11
-1,60
-4,97
-1,61
-5,05
-7,84
-2,10
-2,45
1,28
-7,17
-4,28
-1,22
-2,29
-1,34
-1,43
-1,76
-1,75
-1,12
-3,71
-4,02
-3,59
-1,30
0,49
-2,22
0,32
-3,51
-5,60
-0,83
-5,80
-3,69
0,54
-4,72
-7,78
-4,64
-5,52
-3,50
-2,69
-2,75
-3,69
-0,46
-0,66
-2,63
-0,84
-2,70
-4,08
-3,59
-5,32
0,62
-0,35
-9,62
-1,28
-1,24
-4,03
-3,96
-1,93
-4,00
0,47
-0,47
-1,72
-2,20
-0,57
-4,00
-4,24
0,72
-2,81
0,00
-5,06
-4,03
-4,13
