0,76
2,71
-1,81
2,89
0,40
0,44
-0,77
1,69
0,34
-3,26
0
1,89
3,68
-4,08
0,96
0,84
-1,06
-5,41
1,51
-0,94
0,60
-0,41
-0,61
1,07
-0,95
3,09
-2,65
0,53
1,05
0,45
5,42
2,25
-0,17
0,54
1,80
-3,64
3,70
-3,06
0,93
3,46
1,78
0,40
0,39
1,34
-0,72
2,17
1,64
0,64
3,70
-0,02
-2,66
2,21
4,26
-0,06
-4,36
4,67
1,91
-0,42
-0,40
-1,05
-4,44
0,88
0,34
-0,49
4,48
1,38
1,51
0,33
0,95
0,27
-2,34
2,36
-1,12
-11,30
0,56
-0,76
0,87
-2,26
-0,49
1,36
-0,51
-0,88
-0,75
-2,27
4,81
-0,92
0,65
1,88
-5,42
-1,31
1,22
3,87
3,59
2,56
0,15
-1,21
0,22
-5,52
-1,69
-1,21
-0,10
-1,15
-1,13
-0,21
1,26
-4,02
2,14
-1,78
-0,06
1,36
2,10
