1,97
1,48
0
1,24
0,44
-0,37
-3,21
-0,8
-0,68
-1,17
-1,81
0,33
-0,22
-1,77
1,74
1,96
-0,92
2,69
1,24
-2,32
-2,09
-4,84
-2,89
-3,69
-3,39
1,95
-0,26
-3,15
-1,65
-2,77
0,68
-3,01
-1,53
0,35
-2,77
-0,27
0,55
-0,93
-3,64
0,7
-4,91
-3,03
0,98
-1,77
-3,84
3,9
-2,99
-1,68
-0,57
0,16
1,22
-1,37
0,83
-0,52
0,51
2,67
2,59
1,6
-1,7
0,73
0,63
0,23
0,5
-2,22
-1,08
2,86
0,31
-1,34
-0,48
1,65
-1,57
-0,68
-2,22
-0,68
-4,41
-0,12
-2,51
-2,24
-0,63
-4,89
-2,26
-2,04
3,44
-1,75
2,72
1,78
3,8
-0,06
-1,05
1,14
2,05
0,27
-2,25
-0,17
-1,06
0,88
0,19
-0,14
-2,43
0,72
-0,86
-0,2
0,51
-1,35
-2,04
0,84
-0,92
-4,25
-4,27
2,12
1,91
