-2,25
-0,17
-3,07
-2,02
-2,65
0,66
1,55
0,80
-2,44
-3,39
-4,01
2,23
-0,43
-3,19
0,95
-3,90
-1,56
-2,53
-2,11
-0,26
2,67
-0,35
0
-0,67
2,22
-0,46
-5,09
3,92
-0,74
1,71
-1,40
-1,05
1,81
2,26
-2,25
-1,84
-2,15
0,85
1,37
0,92
-3,32
-0,75
-3,67
0,64
0,80
0,19
-2,36
-1,48
-1,23
-2,82
-3,05
-0,00
-2,69
-1,68
-4,19
0,48
0,15
-4,34
0,71
-0,72
0,06
-2,04
3,86
0,36
1,48
-1,28
-3,29
0,99
-0,60
0,10
-2,33
-0,97
-2,11
1,36
-0,96
-1,61
0,39
-2,92
-0,17
-2,15
-0,19
-0,97
-2,67
-6,61
-4,86
-1,07
0,42
-1,60
-2,33
0,55
-0,12
1,48
2,06
-1,78
0,75
4,33
-1,99
0,09
0,21
-0,17
-3,64
-0,92
-2,85
0,20
-1,69
-3,11
-3,11
3,53
-2,70
-0,89
-1,26
