0,68
-0,88
-0,64
-0,08
-0,49
-0,04
-2,02
-1,46
-0,31
1,93
-0,52
-0,07
-0,06
3,09
-0,08
1,06
4,43
1,90
-0,20
-0,47
0,65
-0,16
0,62
-0,58
-2,59
-0,61
1,79
-4,28
-1,14
-0,43
-0,47
1,61
0,13
-0,80
-0,18
1,13
0,84
-0,34
-0,18
0,06
-0,92
-0,12
-0,39
0,70
-0,88
0,85
-0,03
-1,95
1,13
0,28
3,05
0,20
1,26
3,82
1,00
-0,48
2,73
4,10
0,36
-0,22
-0,55
-1,19
-0,08
-0,82
1,76
1,09
1,64
0,16
1,09
1,22
0,71
-1,36
0,74
-0,82
-3,07
0,31
0,19
-1,06
0,00
-0,94
-0,94
-0,13
1,14
2,45
-0,27
-1,09
0,24
0,44
0,14
0,66
1,42
0,38
1,32
0,64
-2,13
-0,31
1,02
-1,55
1,02
2,86
0,01
0,36
0,39
-1,79
1,04
2,86
-0,06
-2,69
0,68
-0,66
1,09
