-3,10
0,64
-0,79
-1,48
1,09
2,29
1,42
0,91
-0,62
2,40
1,03
1,31
1,49
2,28
1,43
-3,23
-1,48
1,01
0,18
0,68
-0,36
-0,80
1,59
-0,75
2,84
-0,14
1,38
-0,03
0,12
-1,92
-1,03
3,27
-2,31
2,46
0,91
-0,47
-2,22
1,12
0,13
-1,43
0,69
0,19
0,65
1,26
0,45
-2,47
0,23
0,89
-0,21
0,48
-0,41
-0,92
-3,35
-1,95
0,01
-0,41
0,75
0,32
-1,55
2,76
1,76
0
-2,80
0,56
-0,85
4,20
-4,13
-0,44
-0,24
-0,74
-1,03
0,45
0,16
4,61
-0,57
-1,44
-0,05
2,01
-0,21
-0,25
1,66
1,69
-1,55
1,18
0,43
-0,16
1,06
-0,39
2,35
0,64
0,86
-2,38
1,83
1,95
3,77
-0,78
3,56
1,72
-3,51
2,48
0,59
-0,37
-0,38
2,12
-3,43
-0,44
2,54
2,67
-1,89
0,43
-0,59
