1,73
1,66
-3,69
0,97
0,79
-0,95
-2,03
-1,01
0,43
-0,49
1,07
0,35
0,04
1,05
-0,49
1,61
0,87
4,07
-2,03
-2,25
-2,32
-3,20
-0,65
0
-0,62
1,95
2,36
-4,18
-3,82
-2,73
-0,94
1,24
-2,90
-0,42
-1,79
1,16
1,49
-3,14
-4,51
1,13
-4,92
-4,54
1,47
-0,04
-3,86
2,23
-2,54
-2,91
3,49
2,58
3,79
-2,84
1,70
-0,22
0,71
2,44
1,44
0,80
0,30
1,47
-0,46
-0,02
-0,51
-3,49
2,44
1,83
1,90
-2,53
-2,75
1,37
0,51
-2,80
-0,60
-2,42
-2,42
-0,92
-1,02
-0,92
-0,35
-2,02
-3,22
0,18
1,39
1,20
1,10
0,28
-0,02
0,60
-2,57
2,90
2,75
-1,10
-0,84
0,06
-2,22
1,26
1,20
-2,29
0,62
1,46
0,80
-1,58
0,91
-2,46
-1,01
2,06
-0,32
-7,57
-2,02
1,52
0,38
