-3,11
1,80
0,12
2,68
-1,02
-0,31
1,99
0,08
0,34
2,28
1,84
0,68
-1,50
-1,06
0,15
-0,92
-0,88
0,44
1,04
2,54
0,33
-0,28
0,05
-1,01
2,35
-1,32
-1,62
1,66
0,46
-0,93
1,80
1,28
1,03
2,63
-1,63
3,80
-1,74
0,35
-0,54
2,36
0,33
0,58
0,27
-0,46
0,23
1,99
0,26
0,20
-1,91
-0,25
-0,81
-0,22
-1,93
-2,51
-1,73
-0,49
0,54
-2,04
0,28
1,12
1,05
0,13
-1,75
-0,69
-0,23
0,21
-1,94
-0,09
-0,18
0,53
-0,76
0,90
-1,26
2,07
-0,46
-0,86
0,51
2,29
0,00
-3,65
0,52
2,57
-0,70
-2,36
-5,63
2,52
1,33
1,34
1,49
4,03
0,71
-1,27
-0,44
0,19
1,82
1,46
3,21
2,88
1,78
3,50
0,15
0,03
2,29
-1,46
-1,73
0,26
-0,08
1,11
-1,47
2,40
0,55
