-1,66
-0,72
0,27
-0,23
1,86
-0,39
0,26
0,32
1,41
0,24
1,91
2,00
-1,80
1,67
0
2,82
-0,83
2,07
-1,96
-0,39
-0,58
-2,65
-0,73
-2,15
0,01
-1,52
2,10
1,29
-0,58
0,09
-2,17
1,34
-2,32
3,88
-0,14
1,50
-1,22
1,00
-1,40
-3,24
-1,47
-0,43
-0,02
-0,41
-0,00
-3,87
0,25
0,91
-0,22
0,80
0,00
0,06
0,47
1,86
1,06
0,74
0,45
-0,22
-5,52
2,02
1,49
-1,40
-2,32
-1,97
-3,59
4,50
3,42
-1,82
1,17
-0,77
0,98
0,31
0,37
4,99
-1,47
0,86
-0,86
0,09
-0,17
-2,36
1,62
0,15
1,20
3,46
-2,47
0,76
1,88
-0,72
2,51
0,44
1,22
-1,52
-3,01
2,06
1,62
-1,68
4,23
3,13
-3,34
2,12
-0,23
0,43
-0,64
0,48
-4,18
0,95
3,93
2,58
-4,46
-3,25
-1,76
